step, cross_entropy, loss, train_accuracy
1,3.81551,4.03095,0.0234375
101,1.52949,1.74656,0.3125
201,0.745588,0.966159,0.476563
301,0.347411,0.570479,0.585938
386,0.143774,0.368202,0.96875
486,0.111373,0.336605,0.972656
586,0.129372,0.355098,0.976563
686,0.0585956,0.284434,0.976563
771,0.0409913,0.266729,0.992188
871,0.0269119,0.252427,0.996094
971,0.0675553,0.292837,0.994792
1071,0.00886379,0.233786,0.996094
1156,0.0134104,0.237858,1.0
1256,0.0147621,0.238745,1.0
1356,0.0185328,0.242111,1.0
1456,0.00672581,0.229714,1.0
1541,0.00701821,0.229466,1.0
1641,0.0135041,0.235283,1.0
1741,0.0122403,0.233326,1.0
1841,0.00539278,0.22586,1.0
1926,0.00689577,0.22684,1.0
2026,0.00606204,0.225325,1.0
2126,0.0037777,0.222304,1.0
2226,0.00372313,0.221496,1.0
2311,0.00317513,0.220299,1.0
2411,0.00323957,0.219603,1.0
2511,0.00319534,0.218794,1.0
2611,0.00277952,0.21761,1.0
2696,0.00254007,0.216716,1.0
2796,0.00287505,0.216281,1.0
2896,0.00258249,0.215218,1.0
2996,0.00235695,0.214225,1.0
3081,0.00218203,0.213398,1.0
3181,0.00256823,0.213016,1.0
3281,0.00235635,0.212039,1.0
3381,0.00221495,0.211135,1.0
3466,0.00199556,0.210269,1.0
3566,0.00238832,0.209901,1.0
3666,0.00221331,0.208968,1.0
3766,0.00210616,0.208106,1.0
3851,0.00188884,0.207283,1.0
3951,0.0021693,0.207488,1.0
4051,0.00211816,0.207361,1.0
4151,0.00200114,0.207169,1.0
4236,0.00180629,0.20691,1.0
4336,0.00216983,0.207198,1.0
4436,0.0021059,0.207059,1.0
4536,0.0019953,0.206873,1.0
4621,0.00178116,0.206595,1.0
4721,0.00215961,0.206898,1.0
4821,0.00209418,0.206758,1.0
4921,0.00199167,0.20658,1.0
5006,0.00176538,0.20629,1.0
5106,0.00214907,0.206598,1.0
5206,0.00208388,0.206458,1.0
5306,0.00198698,0.206286,1.0
5391,0.00175315,0.205988,1.0
5491,0.00213878,0.206299,1.0
5591,0.00207435,0.206159,1.0
5691,0.00198126,0.205991,1.0
