step, cross_entropy, loss, train_accuracy
1,3.80891,4.02435,0.0234375
101,1.38173,1.59885,0.339844
201,0.55316,0.773947,0.528646
301,0.336859,0.5601,0.634766
386,0.165701,0.390148,0.976563
486,0.0996282,0.324712,0.972656
586,0.0814884,0.306926,0.976563
686,0.0379851,0.263492,0.982422
771,0.0324939,0.257998,0.992188
871,0.0470198,0.272296,0.988281
971,0.0713811,0.296221,0.986979
1071,0.0160796,0.240387,0.990234
1156,0.0244193,0.248347,0.992188
1256,0.0259528,0.249441,0.996094
1356,0.0355332,0.258463,0.992188
1456,0.0186343,0.240957,0.994141
1541,0.013763,0.235619,1.0
1641,0.0256793,0.246966,0.996094
1741,0.0606358,0.281365,0.992188
1841,0.0134943,0.233605,0.994141
1926,0.00448223,0.224012,1.0
2026,0.0112925,0.230082,0.996094
2126,0.0125866,0.230657,0.997396
2226,0.00514738,0.222574,0.998047
2311,0.00371387,0.220526,1.0
2411,0.0105003,0.226553,1.0
2511,0.00269888,0.21801,1.0
2611,0.00420602,0.218748,1.0
2696,0.00320189,0.217097,1.0
2796,0.00324659,0.216374,1.0
2896,0.00236887,0.214759,1.0
2996,0.00345348,0.215078,1.0
3081,0.00491343,0.215925,1.0
3181,0.00979816,0.220198,1.0
3281,0.00716209,0.216966,1.0
3381,0.0128927,0.222057,1.0
3466,0.0391568,0.24805,0.992188
3566,0.0080296,0.216364,0.996094
3666,0.00264589,0.210255,0.997396
3766,0.00453366,0.21144,0.998047
3851,0.00262834,0.208956,1.0
3951,0.0024624,0.208715,1.0
4051,0.00207032,0.208248,1.0
4151,0.00305702,0.20916,1.0
4236,0.00215495,0.208194,1.0
4336,0.00243673,0.208401,1.0
4436,0.0019729,0.207862,1.0
4536,0.00291519,0.208729,1.0
4621,0.00205084,0.207801,1.0
4721,0.00239761,0.208073,1.0
4821,0.00192432,0.207524,1.0
4921,0.00283643,0.208361,1.0
5006,0.00199257,0.207453,1.0
5106,0.00236894,0.207755,1.0
5206,0.00188854,0.207199,1.0
5306,0.00278208,0.208017,1.0
5391,0.00195065,0.207122,1.0
5491,0.00234442,0.207441,1.0
5591,0.00185832,0.206879,1.0
5691,0.00273761,0.207683,1.0
