step, cross_entropy, loss, train_accuracy
1,3.82185,4.0373,0.015625
101,1.41963,1.63684,0.375
201,0.608354,0.829408,0.554688
301,0.293551,0.516891,0.648438
386,0.153941,0.378522,0.96875
486,0.159209,0.384381,0.953125
586,0.0836663,0.309253,0.96875
686,0.0568976,0.282484,0.974609
771,0.0198139,0.245215,1.0
871,0.0352136,0.260337,1.0
971,0.0577833,0.282613,0.997396
1071,0.0134081,0.237749,0.998047
1156,0.0153582,0.239238,1.0
1256,0.0442575,0.267707,0.992188
1356,0.0429326,0.265908,0.992188
1456,0.00901432,0.231443,0.994141
1541,0.00559771,0.227448,1.0
1641,0.0271486,0.248298,0.996094
1741,0.00606127,0.226504,0.997396
1841,0.00443999,0.224146,0.998047
1926,0.00412838,0.223201,1.0
2026,0.00530794,0.223622,1.0
2126,0.00470134,0.222269,1.0
2226,0.00378917,0.220592,1.0
2311,0.00340211,0.219561,1.0
2411,0.00345966,0.218851,1.0
2511,0.00364951,0.218276,1.0
2611,0.00325778,0.217118,1.0
2696,0.00291933,0.216134,1.0
2796,0.00304631,0.215495,1.0
2896,0.00317146,0.214857,1.0
2996,0.00290895,0.213831,1.0
3081,0.00261369,0.212892,1.0
3181,0.0027683,0.212286,1.0
3281,0.00289134,0.211651,1.0
3381,0.00264971,0.210652,1.0
3466,0.00241444,0.209778,1.0
3566,0.00256787,0.209178,1.0
3666,0.00269573,0.208554,1.0
3766,0.00248702,0.207596,1.0
3851,0.00229301,0.206803,1.0
3951,0.00233718,0.206773,1.0
4051,0.00263009,0.206991,1.0
4151,0.00226819,0.206554,1.0
4236,0.00210636,0.206329,1.0
4336,0.00230597,0.206454,1.0
4436,0.002569,0.206642,1.0
4536,0.0022547,0.206253,1.0
4621,0.00207422,0.206009,1.0
4721,0.00228452,0.206145,1.0
4821,0.00253937,0.206325,1.0
4921,0.00224398,0.205955,1.0
5006,0.00205827,0.205706,1.0
5106,0.0022665,0.205839,1.0
5206,0.00251794,0.206016,1.0
5306,0.00223408,0.205658,1.0
5391,0.00204574,0.205406,1.0
5491,0.00225108,0.205537,1.0
5591,0.00250024,0.205711,1.0
5691,0.00222456,0.205361,1.0
