step, cross_entropy, loss, train_accuracy
1,3.81673,4.03217,0.015625
101,1.465,1.68215,0.34375
201,0.582643,0.803519,0.536458
301,0.280391,0.50348,0.634766
386,0.176844,0.401082,0.9375
486,0.0778696,0.302827,0.960938
586,0.0642178,0.289546,0.971354
686,0.110364,0.3358,0.96875
771,0.0316504,0.257043,1.0
871,0.0771711,0.302305,0.988281
971,0.0270524,0.251771,0.992188
1071,0.0166862,0.24087,0.994141
1156,0.0181677,0.241938,1.0
1256,0.018338,0.241662,0.996094
1356,0.00777616,0.23049,0.997396
1456,0.00759605,0.229613,0.998047
1541,0.0196985,0.241193,0.992188
1641,0.0109476,0.231912,0.996094
1741,0.00519993,0.225513,0.997396
1841,0.00688527,0.226478,0.998047
1926,0.00682809,0.225834,1.0
2026,0.00725387,0.225522,1.0
2126,0.0042412,0.22177,1.0
2226,0.00646554,0.223236,1.0
2311,0.00324721,0.219375,1.0
2411,0.00335078,0.218712,1.0
2511,0.00394121,0.218539,1.0
2611,0.00414506,0.217978,1.0
2696,0.00266211,0.215846,1.0
2796,0.00289791,0.215314,1.0
2896,0.00276514,0.214416,1.0
2996,0.00352859,0.214415,1.0
3081,0.0024139,0.212653,1.0
3181,0.00267321,0.21215,1.0
3281,0.00253511,0.211252,1.0
3381,0.00323553,0.211195,1.0
3466,0.00224126,0.209559,1.0
3566,0.00248434,0.209047,1.0
3666,0.00237446,0.208184,1.0
3766,0.00300792,0.208067,1.0
3851,0.00212628,0.206584,1.0
3951,0.00229539,0.206679,1.0
4051,0.0022265,0.206535,1.0
4151,0.00261702,0.20685,1.0
4236,0.00204172,0.206212,1.0
4336,0.00223504,0.20633,1.0
4436,0.00222719,0.206247,1.0
4536,0.00260995,0.206555,1.0
4621,0.00202544,0.205907,1.0
4721,0.00221378,0.206021,1.0
4821,0.00221741,0.20595,1.0
4921,0.00260974,0.206267,1.0
5006,0.00201179,0.205606,1.0
5106,0.00219915,0.205719,1.0
5206,0.00220783,0.205653,1.0
5306,0.00260508,0.205975,1.0
5391,0.0020013,0.205308,1.0
5491,0.00218712,0.205419,1.0
5591,0.00219884,0.205357,1.0
5691,0.00259758,0.205681,1.0
