step, cross_entropy, loss, train_accuracy
1,2.66812,2.88019,0.0703125
101,1.66444,1.87662,0.234375
201,1.35921,1.57036,0.320313
301,1.27281,1.48394,0.388672
394,1.11942,1.33113,0.546875
494,1.10909,1.32238,0.546875
594,1.03609,1.251,0.567708
694,0.991252,1.20852,0.587891
787,0.691779,0.911414,0.734375
887,0.832053,1.05461,0.695313
987,0.782164,1.00738,0.710938
1087,0.711377,0.940024,0.724609
1180,0.50663,0.738912,0.835938
1280,0.648601,0.885298,0.800781
1380,0.553049,0.793352,0.802083
1480,0.567577,0.8122,0.810547
1573,0.399794,0.648769,0.898438
1673,0.48062,0.734542,0.84375
1773,0.3375,0.595777,0.851563
1873,0.321104,0.584378,0.857422
1966,0.256245,0.524084,0.890625
2066,0.513465,0.785901,0.855469
2166,0.317562,0.594549,0.867188
2266,0.212371,0.493966,0.878906
2359,0.18721,0.471711,0.9375
2459,0.351274,0.640632,0.914063
2559,0.263538,0.555764,0.911458
2659,0.223066,0.519287,0.910156
2752,0.0947033,0.394119,0.96875
2852,0.303163,0.604777,0.90625
2952,0.195331,0.498989,0.916667
3052,0.160378,0.467193,0.925781
3145,0.119815,0.429348,0.953125
3245,0.257716,0.56882,0.9375
3345,0.125026,0.43724,0.945313
3445,0.132845,0.447462,0.945313
3538,0.122227,0.437775,0.945313
3638,0.242914,0.559471,0.929688
3738,0.155749,0.472488,0.929688
3838,0.158038,0.475213,0.929688
3931,0.0973967,0.414729,0.96875
4031,0.0421448,0.358539,0.980469
4131,0.0500588,0.365361,0.976563
4231,0.024832,0.339021,0.980469
4324,0.0115778,0.324708,1.0
4424,0.0150018,0.327004,1.0
4524,0.0119203,0.32279,1.0
4624,0.0115183,0.321247,1.0
4717,0.00796197,0.316618,1.0
4817,0.00960352,0.317122,1.0
4917,0.00717988,0.313559,1.0
5017,0.00703083,0.312265,1.0
5110,0.00609735,0.310261,1.0
5210,0.00702291,0.310051,1.0
5310,0.00517979,0.307072,1.0
5410,0.00495654,0.305709,1.0
5503,0.00495354,0.304643,1.0
5603,0.00552441,0.304086,1.0
5703,0.00413661,0.301571,1.0
5803,0.00385293,0.300157,1.0
